0.21,0.12,0.55
0.27,0,0.55
0.29,0.04,0.55
0.32,0.03,0.55
0.47,0,0.55
0.18,0,0.55
0.33,0,0.55
0.17,0,0.55
0,0.55,0.55
0.5,0,0.55
0.51,0,0.55
0.51,0,0.55
0.34,0,0.55
0.22,0.24,0.55
0.31,0,0.55
0.2,0.02,0.55
0.31,0,0.55
0,0.51,0.55
0,0.55,0.55
0.4,0,0.55
0,0.55,0.55
0.18,0.07,0.55
0.39,0,0.55
0,0.55,0.55
0.3,0,0.55
0.31,0.21,0.55
0.49,0,0.55
0.39,0,0.55
0.11,0.36,0.55
0.29,0.02,0.55
0.39,0,0.55
0.45,0,0.55
0.22,0.03,0.55
0.51,0,0.55
0.27,0,0.55
0.3,0,0.55
0.4,0,0.55
0.26,0.13,0.55
0.12,0,0.54
0.36,0,0.54
0,0,0.54
0.49,0,0.54
0.46,0.01,0.54
0.4,0,0.54
0.16,0,0.54
0,0.54,0.54
0,0.54,0.54
0.4,0.08,0.54
0.29,0.04,0.54
0.07,0,0.54
0.42,0,0.54
0.11,0.02,0.54
0.27,0,0.54
0.4,0.03,0.54
0.08,0.01,0.54
0.25,0,0.54
0.14,0.25,0.54
0.39,0,0.54
0.15,0,0.54
0,0.38,0.54
0,0.54,0.54
0.29,0,0.54
0.13,0.1,0.54
0.25,0,0.54
0.26,0,0.54
0.42,0,0.54
0.43,0,0.54
0.5,0,0.54
0.43,0,0.54
0.11,0,0.54
0,0.54,0.54
0.39,0.01,0.54
0.21,0.13,0.54
0.09,0.35,0.54
0.29,0.16,0.54
0,0.54,0.54
0.24,0,0.54
0,0.5,0.54
0.4,0,0.54
0.12,0.18,0.54
0.28,0,0.54
0.51,0,0.54
0.33,0.15,0.54
0.13,0.01,0.54
0.22,0,0.54
0.39,0,0.54
0.32,0,0.54
0.42,0,0.54
0.35,0,0.54
0.46,0,0.54
0.42,0,0.54
0.39,0.1,0.54
0,0.54,0.54
0.26,0,0.54
0,0.48,0.54
0.45,0,0.54
0.3,0,0.54
0.14,0,0.54
0.32,0,0.54
0.5,0,0.54
0.04,0.48,0.54
0.26,0,0.54
0.26,0,0.54
0.22,0.24,0.54
0.41,0,0.54
0.26,0,0.54
0.13,0,0.54
0,0.53,0.53
0.21,0,0.53
0.26,0,0.53
0.07,0.38,0.53
0.45,0,0.53
0.49,0,0.53
0.26,0,0.53
0.25,0.17,0.53
0.15,0.27,0.53
0.26,0,0.53
0.38,0,0.53
0.44,0,0.53
0.3,0,0.53
0.26,0,0.53
0.4,0,0.53
0.18,0.33,0.53
0.26,0,0.53
0.26,0,0.53
0.3,0,0.53
0.26,0,0.53
0.4,0,0.53
0.3,0,0.53
0.28,0.02,0.53
0.39,0,0.53
0,0.53,0.53
0,0.53,0.53
0,0.53,0.53
0.34,0,0.53
0.09,0,0.53
0.23,0.12,0.53
0.32,0,0.53
0.12,0.02,0.53
0.32,0,0.53
0.16,0,0.53
0.26,0,0.53
0.31,0,0.53
0.26,0,0.53
0.2,0.02,0.53
0.43,0,0.53
0.48,0,0.53
0.35,0,0.53
0.41,0,0.53
0.27,0,0.53
0.5,0,0.53
0,0.49,0.53
0.23,0.01,0.53
0.32,0,0.53
0.28,0,0.53
0.17,0,0.53
0.48,0,0.53
0.08,0,0.53
0.26,0,0.53
0.41,0,0.53
0.26,0,0.53
0.44,0,0.53
0.2,0,0.53
0,0.53,0.53
0.48,0,0.53
0.28,0,0.53
0.3,0.16,0.53
0.35,0,0.53
0.22,0.04,0.53
0.49,0,0.53
0.49,0,0.53
0,0.49,0.53
0.26,0,0.53
0.24,0.19,0.52
0,0.52,0.52
0.47,0,0.52
0.29,0,0.52
0.46,0.02,0.52
0,0.52,0.52
0.37,0,0.52
0.09,0,0.52
0.45,0,0.52
0.46,0,0.52
0.13,0,0.52
0.29,0,0.52
0.47,0,0.52
0.29,0,0.52
0.44,0,0.52
0.18,0.16,0.52
0.26,0,0.52
0.39,0,0.52
0.18,0.22,0.52
0.46,0.02,0.52
0.35,0,0.52
0.29,0,0.52
0.28,0.16,0.52
0.29,0,0.52
0.15,0.28,0.52
0.12,0.28,0.52
0.17,0,0.52
0.23,0,0.52
0.26,0.01,0.52
0.09,0,0.52
0.46,0,0.52
0.21,0,0.52
0.17,0.18,0.52
0,0.52,0.52
0.25,0.02,0.52
0.44,0,0.52
0.25,0,0.52
0.38,0,0.52
0.37,0,0.52
0.36,0.08,0.52
0.47,0.01,0.52
0.25,0,0.52
0.1,0.31,0.52
0,0.52,0.52
0.25,0,0.52
0.37,0,0.52
0.37,0,0.52
0.48,0,0.52
0.17,0.2,0.52
0.46,0,0.52
0.35,0,0.52
0.38,0,0.52
0.29,0,0.52
0.25,0,0.52
0.46,0,0.51
0.13,0.25,0.51
0,0,0.51
0.29,0.01,0.51
0.48,0,0.51
0.25,0,0.51
0.34,0,0.51
0.13,0.27,0.51
0.17,0,0.51
0.08,0.35,0.51
0.35,0,0.51
0.25,0,0.51
0.18,0,0.51
0.29,0,0.51
0.12,0.07,0.51
0.26,0,0.51
0.17,0.02,0.51
0.12,0.06,0.51
0.25,0,0.51
0,0.51,0.51
0.4,0,0.51
0,0.51,0.51
0.25,0,0.51
0.28,0,0.51
0.47,0,0.51
0.46,0,0.51
0.28,0.17,0.51
0.18,0.3,0.51
0.37,0,0.51
0.36,0.02,0.51
0.41,0,0.51
0,0.51,0.51
0.01,0.22,0.51
0.47,0,0.51
0.33,0,0.51
0.24,0,0.51
0.45,0,0.51
0.19,0,0.51
0.44,0,0.51
0,0.48,0.51
0.37,0,0.51
0.44,0,0.51
0.15,0.2,0.51
0.18,0.02,0.51
0.32,0.11,0.51
0.08,0,0.51
0.3,0,0.51
0.17,0.3,0.51
0.36,0.07,0.51
0.42,0,0.51
0.18,0,0.51
0.27,0.01,0.51
0.47,0,0.51
0.37,0,0.51
0.25,0,0.51
0,0.51,0.51
0.42,0,0.51
0.18,0,0.51
0,0,0.51
0.36,0,0.51
0.26,0,0.51
0.46,0,0.51
0.37,0,0.51
0.25,0,0.51
0.47,0,0.51
0.22,0.05,0.51
0.29,0,0.51
0.14,0.02,0.51
0.25,0,0.51
0.12,0,0.51
0.28,0,0.51
0.36,0,0.5
0.1,0,0.5
0.45,0,0.5
0.42,0,0.5
0.25,0,0.5
0.23,0.01,0.5
0.47,0,0.5
0.27,0.04,0.5
0.1,0,0.5
0.31,0,0.5
0.42,0,0.5
0.22,0.11,0.5
0,0.5,0.5
0.14,0.32,0.5
0.39,0,0.5
0.28,0,0.5
0.25,0,0.5
0.25,0,0.5
0.25,0,0.5
0.47,0,0.5
0.25,0,0.5
0.25,0,0.5
0.27,0,0.5
0.2,0,0.5
0.34,0,0.5
0.43,0,0.5
0.22,0.18,0.5
0.27,0.07,0.5
0.46,0,0.5
0.4,0,0.5
0.46,0,0.5
0.24,0,0.5
0.13,0.31,0.5
0.27,0.17,0.5
0,0.5,0.5
0.27,0,0.5
0.45,0,0.5
0.41,0.03,0.5
0.28,0,0.5
0.3,0.08,0.5
0.11,0.29,0.5
0.11,0.01,0.5
0.24,0,0.5
0.2,0,0.5
0.24,0,0.5
0.29,0,0.5
0.41,0,0.5
0.47,0,0.5
0.22,0,0.5
0.46,0,0.5
0.11,0.28,0.5
0.28,0,0.5
0.29,0,0.5
0.38,0,0.5
0.24,0,0.5
0,0.5,0.5
0.09,0.32,0.5
0.24,0,0.5
0.36,0,0.5
0,0.5,0.5
0,0.46,0.5
0.41,0,0.5
0.41,0,0.5
0.21,0,0.5
0.24,0,0.5
0.25,0.01,0.5
0.46,0,0.5
0.24,0,0.5
0.46,0,0.5
0.46,0,0.5
0.19,0.12,0.5
0.46,0,0.49
0.3,0.03,0.49
0.16,0.13,0.49
0.26,0.05,0.49
0.44,0,0.49
0.35,0,0.49
0.21,0,0.49
0.46,0,0.49
0,0.49,0.49
0.09,0,0.49
0.41,0,0.49
0.2,0.01,0.49
0.31,0.02,0.49
0.38,0,0.49
0.24,0.07,0.49
0.35,0,0.49
0.34,0,0.49
0.45,0,0.49
0.45,0,0.49
0.35,0,0.49
0.12,0.24,0.49
0.12,0,0.49
0,0.49,0.49
0,0.49,0.49
0.37,0,0.49
0.24,0,0.49
0.18,0.16,0.49
0.16,0,0.49
0.24,0.03,0.49
0.42,0.02,0.49
0.2,0,0.49
0.28,0,0.49
0,0.49,0.49
0.07,0.09,0.49
0.24,0,0.49
0,0,0.49
0.24,0,0.49
0.36,0.04,0.49
0.28,0,0.49
0,0.49,0.49
0.14,0,0.49
0,0.46,0.49
0.25,0,0.49
0,0,0.49
0,0,0.49
0.36,0.02,0.49
0.24,0,0.49
0.07,0.02,0.49
0.36,0,0.49
0.45,0,0.49
0.27,0,0.49
0.08,0,0.49
0.27,0.02,0.49
0,0.49,0.49
0.31,0.05,0.49
0.07,0.35,0.49
0,0.49,0.49
0.42,0,0.49
0.01,0,0.49
0.12,0.07,0.49
0.38,0,0.49
0.44,0,0.49
0.19,0.01,0.49
0.12,0,0.48
0.43,0,0.48
0.33,0.01,0.48
0,0,0.48
0.4,0,0.48
0.16,0.05,0.48
0.16,0.29,0.48
0.35,0,0.48
0.15,0,0.48
0.42,0,0.48
0.15,0.17,0.48
0.35,0,0.48
0,0.45,0.48
0.36,0,0.48
0.23,0.01,0.48
0.45,0,0.48
0,0.48,0.48
0.27,0,0.48
0.22,0.01,0.48
0.2,0,0.48
0.24,0,0.48
0.4,0,0.48
0.27,0,0.48
0.42,0,0.48
0.44,0,0.48
0.27,0,0.48
0.08,0,0.48
0.24,0,0.48
0.25,0.13,0.48
0.22,0,0.48
0.09,0.03,0.48
0.24,0,0.48
0.44,0,0.48
0.44,0,0.48
0.25,0.11,0.48
0.4,0,0.48
0.24,0,0.48
0.18,0,0.48
0.41,0,0.48
0.27,0,0.48
0.26,0.06,0.48
0,0,0.48
0.23,0,0.48
0.18,0,0.48
0.25,0,0.48
0.16,0.01,0.48
0.45,0,0.48
0.38,0.07,0.48
0.27,0,0.48
0.42,0,0.48
0.34,0,0.48
0.14,0.31,0.48
0.14,0,0.48
0.12,0.27,0.48
0.25,0.01,0.48
0.35,0,0.48
0.19,0.01,0.48
0.19,0,0.48
0.45,0,0.48
0.06,0,0.48
0.37,0.04,0.48
0.23,0,0.48
0.35,0,0.48
0.15,0,0.48
0,0,0.48
0.14,0.19,0.47
0.45,0,0.47
0.24,0.04,0.47
0.45,0,0.47
0.16,0.18,0.47
0.44,0,0.47
0.23,0.01,0.47
0.25,0.01,0.47
0.23,0,0.47
0.31,0.03,0.47
0.39,0,0.47
0.19,0,0.47
0.43,0,0.47
0.33,0,0.47
0,0.47,0.47
0.26,0,0.47
0.37,0.03,0.47
0.15,0.09,0.47
0.23,0,0.47
0.26,0,0.47
0.23,0,0.47
0.21,0.04,0.47
0.14,0,0.47
0.3,0,0.47
0,0.47,0.47
0.05,0.38,0.47
0.42,0,0.47
0.23,0,0.47
0,0.46,0.47
0.04,0.39,0.47
0.23,0,0.47
0.41,0,0.47
0,0.05,0.47
0.05,0.01,0.47
0,0,0.47
0.1,0.02,0.47
0,0.47,0.47
0.41,0,0.47
0.14,0,0.47
0.23,0,0.47
0.27,0.08,0.47
0.28,0,0.47
0.38,0,0.47
0,0.44,0.47
0.38,0,0.47
0.34,0,0.47
0,0,0.47
0.3,0.1,0.47
0.44,0,0.47
0.28,0.01,0.47
0.29,0,0.47
0.23,0,0.47
0.35,0,0.47
0.43,0,0.47
0.37,0,0.47
0.04,0,0.47
0.26,0,0.47
0.43,0,0.47
0.44,0,0.47
0,0.47,0.47
0,0.47,0.47
0,0,0.47
0.27,0,0.47
0.23,0,0.47
0.35,0,0.47
0.33,0,0.47
0.39,0,0.47
0,0.46,0.47
0.26,0,0.47
0,0,0.47
0.33,0,0.47
0.24,0,0.47
0.22,0.22,0.47
0.43,0,0.47
0.23,0,0.47
0.36,0,0.47
0.3,0.07,0.47
0.46,0,0.47
0.23,0,0.46
0.23,0,0.46
0.26,0,0.46
0.33,0,0.46
0.35,0,0.46
0.25,0.12,0.46
0.34,0,0.46
0.33,0,0.46
0.43,0,0.46
0.44,0,0.46
0.26,0,0.46
0.4,0,0.46
0.21,0.01,0.46
0.33,0,0.46
0.2,0.06,0.46
0.25,0,0.46
0,0.46,0.46
0.13,0.2,0.46
0,0.46,0.46
0.33,0,0.46
0.12,0,0.46
0.13,0,0.46
0.33,0,0.46
0.2,0.21,0.46
0.38,0.02,0.46
0.37,0,0.46
0.27,0,0.46
0.23,0,0.46
0.38,0,0.46
0.36,0,0.46
0.34,0,0.46
0.38,0,0.46
0.33,0,0.46
0.19,0,0.46
0.26,0,0.46
0.23,0,0.46
0.42,0,0.46
0.04,0.24,0.46
0.26,0,0.46
0.26,0,0.46
0.38,0,0.46
0.09,0.03,0.46
0.3,0,0.46
0.43,0,0.46
0.22,0,0.46
0.22,0,0.46
0.33,0,0.46
0.33,0,0.46
0.19,0,0.46
0.11,0,0.46
0.3,0.12,0.46
0.43,0,0.46
0.33,0,0.46
0.26,0,0.46
0.37,0,0.46
0.22,0,0.46
0,0.46,0.46
0.18,0,0.46
0.09,0,0.46
0.24,0,0.46
0.3,0,0.46
0.25,0,0.46
0.29,0,0.46
0.08,0.23,0.46
0.25,0,0.46
0.22,0,0.46
0.02,0.01,0.46
0.42,0,0.46
0.24,0,0.46
0,0.46,0.46
0.14,0.17,0.46
0.19,0,0.46
0,0.45,0.46
0.22,0.07,0.46
0.42,0,0.46
0.05,0.34,0.46
0.21,0,0.46
0.36,0,0.46
0.43,0,0.46
0.25,0,0.46
0.39,0.01,0.46
0.2,0.03,0.46
0,0,0.46
0.13,0.15,0.46
0,0.45,0.45
0.26,0,0.45
0.03,0.38,0.45
0.33,0,0.45
0.15,0.09,0.45
0.25,0,0.45
0.21,0,0.45
0.42,0,0.45
0,0.45,0.45
0.12,0.01,0.45
0,0.45,0.45
0.34,0.02,0.45
0.36,0,0.45
0.34,0,0.45
0,0.45,0.45
0.42,0,0.45
0.23,0.16,0.45
0.03,0,0.45
0.22,0,0.45
0.21,0.02,0.45
0.39,0,0.45
0.13,0.07,0.45
0.32,0,0.45
0.41,0,0.45
0.38,0,0.45
0.14,0,0.45
0.42,0,0.45
0.4,0,0.45
0.3,0,0.45
0.42,0,0.45
0.25,0,0.45
0.22,0,0.45
0,0.42,0.45
0.12,0,0.45
0.22,0,0.45
0.26,0,0.45
0.34,0,0.45
0.39,0,0.45
0.42,0,0.45
0.26,0,0.45
0.3,0.01,0.45
0.41,0,0.45
0.17,0,0.45
0.42,0,0.45
0.08,0.15,0.45
0.25,0,0.45
0.27,0,0.45
0.09,0.05,0.45
0.32,0,0.45
0.11,0,0.45
0,0.45,0.45
0.1,0.32,0.45
0,0.45,0.45
0.08,0.1,0.45
0.22,0,0.45
0,0.45,0.45
0.36,0,0.45
0.36,0,0.45
0.19,0.07,0.45
0.26,0,0.45
0.09,0,0.45
0.41,0,0.45
0.41,0,0.45
0.32,0,0.45
0.22,0,0.45
0,0.42,0.45
0.21,0,0.45
0.26,0.01,0.45
0.32,0,0.45
0.16,0,0.45
0.42,0,0.45
0,0.42,0.45
0.25,0,0.45
0,0,0.45
0.17,0.06,0.45
0,0.42,0.45
0.09,0,0.45
0.4,0,0.45
0.04,0.36,0.45
0.36,0,0.45
0.25,0,0.45
0.34,0,0.45
0.38,0,0.45
0.04,0,0.45
0.35,0,0.45
0.42,0,0.45
0.35,0,0.45
0.13,0.31,0.45
0.36,0,0.45
0.25,0,0.45
0.22,0,0.45
0.14,0.19,0.45
0.13,0.13,0.45
0.18,0,0.45
0.42,0,0.45
0.22,0,0.45
0.32,0,0.45
0.11,0,0.45
0.24,0,0.45
0.42,0,0.45
0.3,0,0.45
0.22,0,0.44
0.21,0,0.44
0.37,0,0.44
0.37,0,0.44
0.06,0.02,0.44
0.42,0,0.44
0.22,0,0.44
0.37,0,0.44
0.19,0,0.44
0.3,0,0.44
0.22,0,0.44
0.2,0,0.44
0.22,0,0.44
0.3,0,0.44
0.41,0,0.44
0.28,0,0.44
0.14,0.03,0.44
0.4,0.02,0.44
0.22,0,0.44
0.33,0,0.44
0.26,0.01,0.44
0.26,0,0.44
0,0.41,0.44
0.35,0,0.44
0.37,0,0.44
0.19,0,0.44
0.25,0,0.44
0.33,0,0.44
0,0.43,0.44
0.25,0,0.44
0.18,0,0.44
0.07,0.3,0.44
0.19,0.11,0.44
0.28,0,0.44
0.33,0,0.44
0.1,0,0.44
0.4,0,0.44
0.36,0.01,0.44
0,0.44,0.44
0.25,0,0.44
0.25,0,0.44
0,0.44,0.44
0.16,0.15,0.44
0.35,0,0.44
0.2,0.06,0.44
0.41,0,0.44
0.18,0,0.44
0.34,0,0.44
0,0.44,0.44
0.24,0,0.44
0.41,0,0.44
0.4,0,0.44
0.19,0.12,0.44
0.34,0,0.44
0,0.44,0.44
0.24,0,0.44
0,0.43,0.44
0.26,0,0.44
0.34,0,0.44
0.31,0,0.44
0.41,0,0.44
0,0.44,0.44
0.41,0,0.44
0.26,0,0.44
0.26,0,0.44
0.34,0,0.44
0.31,0,0.44
0.28,0.01,0.44
0.34,0,0.44
0.31,0,0.44
0.36,0,0.44
0,0,0.44
0,0.44,0.44
0.4,0,0.44
0,0.44,0.44
0,0.44,0.44
0.21,0,0.44
0.41,0,0.44
0.36,0,0.44
0.19,0.08,0.44
0.16,0.26,0.44
0.35,0,0.44
0.41,0,0.44
0.26,0.07,0.43
0.19,0,0.43
0.2,0.06,0.43
0.39,0,0.43
0.21,0,0.43
0.41,0,0.43
0.31,0,0.43
0.17,0,0.43
0.24,0,0.43
0.32,0,0.43
0.31,0,0.43
0.01,0,0.43
0.36,0,0.43
0.13,0.01,0.43
0.41,0,0.43
0,0.43,0.43
0.4,0,0.43
0.22,0,0.43
0.35,0,0.43
0.38,0,0.43
0.21,0,0.43
0.18,0.14,0.43
0.24,0,0.43
0.16,0,0.43
0.21,0,0.43
0.4,0,0.43
0.21,0,0.43
0.28,0.1,0.43
0.31,0,0.43
0.18,0.17,0.43
0,0.43,0.43
0.23,0.01,0.43
0.12,0.21,0.43
0.21,0,0.43
0.31,0,0.43
0.15,0,0.43
0.21,0,0.43
0.24,0,0.43
0.35,0,0.43
0.28,0,0.43
0.25,0.07,0.43
0.15,0,0.43
0.39,0,0.43
0.33,0.04,0.43
0.4,0,0.43
0.36,0,0.43
0,0,0.43
0.21,0,0.43
0.1,0.24,0.43
0.37,0.03,0.43
0.09,0.25,0.43
0.21,0.09,0.43
0.16,0,0.43
0.17,0.23,0.43
0.21,0,0.43
0.07,0.29,0.43
0.02,0,0.43
0.23,0,0.43
0.33,0,0.43
0.39,0,0.43
0.39,0,0.43
0.31,0,0.43
0.21,0,0.43
0.27,0,0.43
0.33,0,0.43
0.37,0,0.43
0.39,0,0.43
0.24,0,0.43
0.21,0,0.43
0.24,0,0.43
0.18,0,0.43
0.21,0,0.43
0.15,0,0.43
0.11,0,0.43
0.39,0,0.42
0,0.42,0.42
0,0.42,0.42
0.33,0,0.42
0.22,0,0.42
0.13,0,0.42
0.23,0.16,0.42
0.21,0,0.42
0.14,0.22,0.42
0.24,0,0.42
0.35,0,0.42
0.21,0,0.42
0.33,0,0.42
0.31,0,0.42
0.23,0,0.42
0.21,0,0.42
0.24,0,0.42
0,0.42,0.42
0.24,0,0.42
0.22,0.04,0.42
0.33,0,0.42
0.15,0,0.42
0,0.41,0.42
0.39,0,0.42
0.34,0.01,0.42
0.03,0.1,0.42
0.24,0,0.42
0.21,0,0.42
0.23,0,0.42
0.22,0.16,0.42
0.2,0,0.42
0.38,0,0.42
0.42,0,0.42
0.23,0,0.42
0,0.42,0.42
0.32,0,0.42
0.3,0,0.42
0.21,0,0.42
0.21,0,0.42
0.21,0,0.42
0.33,0.04,0.42
0.35,0,0.42
0.19,0.03,0.42
0.3,0,0.42
0.37,0,0.42
0.3,0,0.42
0.23,0,0.42
0.39,0,0.42
0,0.39,0.42
0.39,0,0.42
0,0.42,0.42
0.35,0,0.42
0,0.42,0.42
0.2,0.12,0.42
0.21,0,0.42
0.35,0,0.42
0.34,0,0.42
0.34,0,0.42
0,0.39,0.42
0.34,0,0.42
0.32,0,0.42
0.19,0,0.42
0.09,0.02,0.42
0.35,0,0.42
0.24,0,0.42
0.32,0,0.42
0.32,0,0.42
0.36,0,0.42
0,0.42,0.42
0.3,0,0.42
0.21,0,0.42
0,0.42,0.42
0.32,0,0.42
0.39,0,0.42
0.2,0,0.42
0.35,0,0.42
0.36,0,0.42
0.14,0.16,0.42
0.39,0,0.42
0.2,0,0.42
0.32,0,0.42
0.18,0.05,0.42
0.21,0.03,0.42
0.22,0.13,0.42
0.02,0.35,0.42
0.3,0,0.42
0.31,0,0.42
0.18,0.03,0.42
0.31,0,0.42
0.21,0,0.42
0.39,0,0.42
0.19,0.09,0.42
0.16,0.11,0.42
0.13,0,0.42
0.16,0.25,0.42
0.16,0,0.42
0.31,0,0.42
0,0,0.42
0.2,0,0.42
0.17,0.1,0.42
0.16,0.12,0.42
0.2,0,0.42
0.22,0.04,0.42
0.2,0,0.42
0,0.42,0.42
0.26,0.06,0.42
0.3,0,0.42
0.36,0,0.41
0.2,0,0.41
0.15,0.11,0.41
0.26,0,0.41
0,0.41,0.41
0.2,0,0.41
0.3,0,0.41
0.2,0,0.41
0.3,0,0.41
0.14,0.15,0.41
0.24,0,0.41
0.41,0,0.41
0.04,0.05,0.41
0,0.41,0.41
0.23,0,0.41
0.34,0,0.41
0.01,0,0.41
0.37,0,0.41
0.2,0,0.41
0.23,0,0.41
0.26,0,0.41
0,0.41,0.41
0.23,0,0.41
0.23,0,0.41
0,0.39,0.41
0.16,0.02,0.41
0,0.41,0.41
0.28,0,0.41
0.17,0,0.41
0.18,0,0.41
0.15,0,0.41
0.21,0,0.41
0.2,0,0.41
0,0.41,0.41
0.31,0.04,0.41
0.21,0.09,0.41
0.2,0,0.41
0.27,0,0.41
0,0.41,0.41
0.34,0,0.41
0.28,0,0.41
0.36,0,0.41
0.37,0,0.41
0.23,0,0.41
0.09,0,0.41
0,0.41,0.41
0.24,0,0.41
0.36,0,0.41
0,0.41,0.41
0.36,0,0.41
0.29,0,0.41
0.3,0,0.41
0.23,0,0.41
0.23,0,0.41
0,0.41,0.41
0.1,0.25,0.41
0.33,0,0.41
0.08,0,0.41
0.2,0,0.41
0.05,0,0.41
0.2,0,0.41
0.13,0.16,0.41
0.39,0,0.41
0.18,0,0.41
0.24,0,0.41
0,0.38,0.41
0.19,0,0.41
0.14,0,0.41
0.26,0,0.41
0.16,0,0.41
0.15,0,0.41
0.2,0.08,0.41
0.21,0.04,0.41
0.35,0.01,0.41
0.11,0.19,0.41
0.2,0,0.41
0.31,0,0.41
0.37,0,0.41
0.34,0,0.41
0,0.41,0.41
0.23,0,0.41
0.15,0.12,0.41
0.34,0,0.41
0,0.4,0.41
0.36,0,0.41
0.21,0,0.41
0.34,0,0.41
0.22,0,0.41
0.29,0,0.41
0.18,0,0.41
0,0.41,0.41
0.23,0,0.41
0,0.41,0.41
0.34,0,0.41
0,0.41,0.41
0.2,0,0.41
0.24,0,0.41
0.26,0,0.41
0.23,0,0.41
0.34,0,0.41
0.02,0,0.41
0.18,0.06,0.41
0.19,0,0.41
0.38,0,0.41
0.2,0,0.41
0.23,0,0.4
0.23,0,0.4
0.38,0,0.4
0.08,0,0.4
0,0.26,0.4
0.36,0,0.4
0.38,0,0.4
0.17,0,0.4
0.13,0.16,0.4
0.34,0.01,0.4
0.31,0,0.4
0.32,0.01,0.4
0.13,0,0.4
0.18,0,0.4
0,0.4,0.4
0.12,0,0.4
0,0.4,0.4
0.33,0,0.4
0.2,0,0.4
0.2,0,0.4
0.38,0,0.4
0,0.4,0.4
0.1,0.02,0.4
0.37,0,0.4
0.2,0,0.4
0.31,0,0.4
0.3,0.04,0.4
0.27,0.09,0.4
0,0.4,0.4
0.36,0,0.4
0.2,0,0.4
0.29,0,0.4
0,0.38,0.4
0.25,0.07,0.4
0.22,0,0.4
0.31,0,0.4
0.29,0,0.4
0,0.4,0.4
0.31,0,0.4
0.34,0,0.4
0.22,0.08,0.4
0.37,0,0.4
0.23,0,0.4
0,0.4,0.4
0.22,0,0.4
0.14,0,0.4
0.12,0,0.4
0,0.4,0.4
0.32,0,0.4
0.32,0,0.4
0.37,0,0.4
0.32,0,0.4
0.2,0,0.4
0.33,0,0.4
0.22,0,0.4
0.27,0,0.4
0.06,0,0.4
0.2,0,0.4
0.33,0,0.4
0.18,0,0.4
0.2,0,0.4
0.17,0,0.4
0.29,0,0.4
0.38,0,0.4
0.32,0,0.4
0.31,0,0.4
0.22,0,0.4
0.24,0,0.4
0.22,0,0.4
0,0.39,0.4
0.29,0,0.4
0.34,0,0.4
0.32,0,0.4
0.2,0,0.4
0.19,0.04,0.4
0.12,0,0.4
0.22,0,0.4
0,0.4,0.4
0.24,0.01,0.4
0.17,0,0.4
0.18,0,0.4
0.31,0,0.4
0.35,0,0.4
0,0.37,0.4
0.09,0.24,0.4
0.19,0,0.4
0.22,0,0.4
0.19,0,0.4
0.22,0,0.4
0.01,0,0.4
0,0.4,0.4
0.31,0,0.4
0.26,0,0.4
0.37,0,0.4
0.17,0,0.4
0.29,0.01,0.4
0,0.4,0.4
0.23,0,0.4
0.33,0,0.4
0.19,0,0.39
0.17,0,0.39
0.19,0,0.39
0.26,0,0.39
0.07,0.01,0.39
0.19,0,0.39
0.19,0.01,0.39
0.15,0,0.39
0.38,0,0.39
0.36,0,0.39
0.17,0.03,0.39
0.14,0,0.39
0.36,0,0.39
0.37,0,0.39
0,0.39,0.39
0.22,0,0.39
0.22,0,0.39
0.37,0,0.39
0,0.39,0.39
0.28,0,0.39
0.34,0,0.39
0.32,0.01,0.39
0.14,0,0.39
0.29,0,0.39
0.18,0.04,0.39
0,0.39,0.39
0.39,0,0.39
0.08,0,0.39
0.36,0,0.39
0.24,0,0.39
0.23,0.03,0.39
0.37,0,0.39
0.36,0,0.39
0.14,0.16,0.39
0.22,0,0.39
0.36,0,0.39
0.3,0,0.39
0.18,0,0.39
0.31,0.03,0.39
0,0.37,0.39
0.18,0.15,0.39
0.18,0.01,0.39
0.14,0,0.39
0.22,0,0.39
0.19,0,0.39
0.34,0,0.39
0.18,0,0.39
0.25,0.05,0.39
0,0.39,0.39
0,0,0.39
0.29,0,0.39
0.3,0,0.39
0.28,0,0.39
0.36,0,0.39
0,0.34,0.39
0.31,0,0.39
0.31,0,0.39
0.18,0,0.39
0.23,0.09,0.39
0,0,0.39
0.19,0,0.39
0.36,0,0.39
0.16,0.06,0.39
0.19,0,0.39
0.37,0,0.39
0.23,0,0.39
0.22,0,0.39
0,0.39,0.39
0.19,0,0.39
0.33,0,0.39
0.24,0,0.39
0.07,0,0.39
0.34,0,0.39
0.19,0,0.39
0.16,0,0.39
0,0.39,0.39
0.22,0,0.39
0,0.39,0.39
0.35,0,0.39
0.36,0,0.39
0.28,0,0.39
0.19,0,0.39
0.35,0,0.39
0,0.39,0.39
0.19,0,0.39
0.29,0,0.39
0.26,0,0.39
0.36,0,0.39
0.19,0,0.39
0.19,0,0.39
0.36,0,0.39
0,0.36,0.39
0.12,0.2,0.39
0.27,0.01,0.39
0.2,0,0.39
0,0,0.39
0.28,0,0.39
0.38,0,0.38
0.13,0.03,0.38
0.19,0,0.38
0.05,0.28,0.38
0.16,0.2,0.38
0.21,0,0.38
0.09,0,0.38
0,0.38,0.38
0.07,0.25,0.38
0,0.38,0.38
0.21,0,0.38
0.16,0.12,0.38
0,0.36,0.38
0.24,0,0.38
0.29,0,0.38
0.19,0,0.38
0.36,0,0.38
0.17,0.06,0.38
0,0.38,0.38
0.17,0,0.38
0.27,0,0.38
0,0,0.38
0,0.37,0.38
